city, sex, un4gy, distcat, agxcat, agecat, dcat, time, subjects, upyr, pyr, gdist, agex, age, year, solid, oralca, lip, tongue, saliv, mouth, pharynx, digestca, esoph, stomach, smallint, colon, rectum, liver, gallbldr, pancr, othdig, respca, nasal, larynx, lung, othres, thymus, skinbone, bone, connect, nmskin, skbasal, sksquam, bowens, breast, femgenca, uterus, utrNOS, cervix, corpus, ovary, othfem, malgenca, prost, testis, othmale, urinca, bladder, kidney, renal, othurin, cnsca, thyroid, othsol, msother, adeno, squam, othepi, othnonepi, histnos, cola02w10, cola02g, cola02n, mara02w10, mara02g, mara02n, braa02w10, brea02w10, liva02w10, liva02g, liva02n, luna02w10, ovaa02w10, pana02w10, skea02w10, skia02w10, stoa02w10, tesa02w10, thya02w10, blaa02w10, utea02w10, trunc02, adjust02
1,1,1,1,1,6,16,3,0,83.12663,68.22036,1174.363,3.056,26.731,1969.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.83482,0.77123,0.00636,0.98612,0.86195,0.01242,0.96193,1.01474,0.88116,0.79128,0.00899,0.90385,-0.09511,0.80854,0.93074,1.22525,0.8634,0.85413,0.90564,0.83732,-0.09511,1.0,0.951
1,1,1,1,1,11,21,10,0,14.64134,11.14645,941.875,2.019,53.654,1997.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.22829,1.9657,0.02626,2.67368,2.16675,0.05069,2.62027,2.8337,2.44398,2.07827,0.03657,2.45045,-0.08591,2.13567,2.54111,3.3933,2.37933,2.28659,2.47568,2.24551,-0.08591,1.0,0.859
1,1,1,1,6,9,10,2,0,41.53183,39.60517,1580.53,26.75,43.576,1962.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.16263,0.15858,0.00041,0.17829,0.17049,0.00078,0.1932,0.20842,0.17015,0.16395,0.00062,0.18092,-0.1,0.15633,0.17878,0.24417,0.17178,0.17965,0.19492,0.16568,-0.1,1.0,1.0
1,2,1,2,4,7,2,1,473,2366.76865,2155.25051,4510.775,17.943,32.034,1959.688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.00011,0.00011,0.0,0.00013,0.00013,0.0,0.00013,0.00013,0.00012,0.00012,0.0,0.00013,0.00011,0.00011,0.00012,0.00016,0.00012,-0.1,0.00013,0.00011,0.00011,1.0,1.0
2,2,1,1,7,15,7,7,0,10.88433,10.07725,1875.255,31.805,73.153,1986.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.08898,0.08855,4e-05,0.10079,0.09998,8e-05,0.10524,0.10767,0.09882,0.09813,7e-05,0.09976,0.08645,0.08587,0.09543,0.12221,0.09155,-0.1,0.10918,0.09095,0.08852,1.0,1.0
2,2,1,1,13,16,3,1,18,73.18891,68.05178,2430.657,62.946,76.98,1959.642,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.01058,0.01056,0.0,0.01192,0.01188,0.0,0.01227,0.01239,0.0111,0.01107,0.0,0.01171,0.01034,0.01038,0.01141,0.01454,0.01088,-0.1,0.01248,0.01065,0.01041,1.0,1.0
2,2,1,1,7,13,18,5,0,5.21492,4.85144,1145.196,31.535,63.466,1977.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.40162,1.36679,0.00348,1.52633,1.46895,0.00574,1.73233,1.8829,1.73766,1.68602,0.00516,1.62802,1.34041,1.29946,1.59663,2.10697,1.52703,-0.09254,1.83221,1.52097,1.45415,1.0,0.925
1,1,1,1,2,12,12,8,0,0.65298,0.51007,1464.387,9.934,55.17,1990.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.21012,0.20014,0.001,0.25062,0.23182,0.00188,0.24213,0.24547,0.21868,0.20481,0.00139,0.2331,-0.1,0.21091,0.23358,0.29921,0.21774,0.21214,0.2201,0.20846,-0.1,1.0,1.0
1,1,1,1,1,11,22,9,0,15.9692,12.15735,865.551,3.283,51.844,1994.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.88434,2.49809,0.03863,3.34714,2.6578,0.06893,3.2801,4.12366,2.95799,2.422,0.0536,3.11354,-0.08296,2.68497,3.19475,4.62471,3.2394,3.53896,3.29794,3.03118,-0.08296,1.0,0.83
1,1,1,1,15,18,3,1,7,25.66667,24.40926,2304.432,73.561,87.56,1959.598,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.011,0.01094,1e-05,0.0124,0.01228,1e-05,0.01298,0.01311,0.01166,0.01157,1e-05,0.0123,-0.1,0.0108,0.012,0.01553,0.01127,0.01167,0.01305,0.01106,-0.1,1.0,1.0
1,2,1,1,12,14,10,1,15,16.31348,15.46437,1518.119,56.23,69.265,1958.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.16243,0.15817,0.00043,0.18507,0.17634,0.00087,0.20116,0.20969,0.16947,0.1631,0.00064,0.1838,0.15603,0.16076,0.18398,0.24952,0.17667,-0.1,0.2043,0.16519,0.15966,1.0,1.0
1,1,1,1,4,15,11,10,0,15.64134,13.84681,1499.663,18.52,70.911,1997.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.18549,0.18069,0.00048,0.21452,0.20441,0.00101,0.22189,0.22732,0.19974,0.19211,0.00076,0.20944,-0.1,0.17905,0.20647,0.28004,0.18862,0.19734,0.22251,0.18803,-0.1,1.0,1.0
1,2,1,1,5,14,9,9,0,129.98084,120.0412,1560.031,21.327,68.359,1992.629,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.13706,0.13378,0.00033,0.15856,0.15176,0.00068,0.16851,0.17192,0.14581,0.14058,0.00052,0.15478,0.13201,0.1331,0.15339,0.20874,0.14119,-0.1,0.16869,0.13791,0.13257,1.0,1.0
2,2,1,1,4,12,10,5,0,0.27173,0.21924,1576.0,19.874,55.136,1980.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.16485,0.1633,0.00015,0.17531,0.1719,0.00034,0.18522,0.18535,0.13339,0.13091,0.00025,0.17687,0.14995,0.14469,0.16461,0.22455,0.17468,-0.1,0.20579,0.15458,0.15595,1.0,1.0
2,2,1,1,1,9,1,5,0,3.05544,1.95609,1849.53,4.86,40.13,1980.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0
2,2,1,2,6,11,2,3,0,918.27173,856.17822,4803.149,28.163,51.776,1969.218,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.00031,0.00031,0.0,0.00035,0.00035,0.0,0.00036,0.00036,0.00033,0.00033,0.0,0.00035,0.00031,0.00031,0.00034,0.00043,0.00032,-0.1,0.00037,0.00032,0.00031,1.0,1.0
1,2,1,1,8,16,8,6,0,175.24093,169.8032,1617.179,38.397,76.865,1984.065,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.11323,0.11079,0.00024,0.13026,0.1251,0.00052,0.13768,0.13889,0.12054,0.11674,0.00038,0.12845,0.1105,0.11205,0.12649,0.17035,0.11815,-0.1,0.13761,0.1135,0.1099,1.0,1.0
1,1,1,1,11,18,9,5,0,22.30595,21.46904,1604.192,52.769,86.355,1979.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.13523,0.13214,0.00031,0.15373,0.14756,0.00062,0.16688,0.17443,0.13901,0.13448,0.00045,0.15346,-0.1,0.13363,0.15229,0.20538,0.14685,0.14773,0.16795,0.13848,-0.1,1.0,1.0
2,2,1,1,8,18,11,9,0,6.44901,6.05355,1687.511,38.557,86.823,1993.871,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.18883,0.18735,0.00015,0.2005,0.19803,0.00025,0.21614,0.24113,0.19258,0.1907,0.00019,0.21313,0.1802,0.18278,0.20367,0.25602,0.21302,-0.1,0.2292,0.19627,0.18575,1.0,1.0
2,1,1,1,1,11,17,10,0,16.38741,9.82884,1270.817,1.781,53.356,1997.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.1846,1.15218,0.00324,1.34779,1.29635,0.00514,1.29053,1.33744,1.24686,1.20446,0.00424,1.26674,-0.09516,1.14795,1.25019,1.53213,1.20399,1.26637,1.27707,1.21229,-0.09516,1.0,0.952
2,2,1,1,5,8,5,2,0,85.62902,74.59058,2005.286,21.484,38.441,1962.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.04789,0.0477,2e-05,0.05375,0.05339,4e-05,0.05587,0.05502,0.04891,0.04864,3e-05,0.05292,0.04647,0.04785,0.05231,0.06617,0.0501,-0.1,0.05667,0.04801,0.04714,1.0,1.0
2,2,1,3,3,12,2,7,0,266.94524,188.20707,20000.0,14.245,55.848,1987.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,2,1,1,9,13,6,1,0,0.39425,0.37365,1968.0,44.997,60.197,1960.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.06827,0.06802,2e-05,0.07283,0.07238,5e-05,0.08021,0.08124,0.06024,0.05997,3e-05,0.07824,0.06295,0.07334,0.07303,0.09436,0.07871,-0.1,0.0893,0.06586,0.06951,1.0,1.0
1,2,1,1,1,11,9,10,0,123.78645,97.26397,1604.297,1.824,53.428,1997.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0.0,0,0.1386,0.13352,0.00051,0.15495,0.14648,0.00085,0.15089,0.15972,0.14343,0.13683,0.00066,0.14543,0.13501,0.13465,0.14654,0.17934,0.1441,-0.1,0.14872,0.14144,0.13613,1.0,1.0
2,2,1,1,6,17,3,9,0,0.74743,0.70029,2391.168,29.81,80.103,1995.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.01275,0.01272,0.0,0.01438,0.01433,0.0,0.01477,0.01491,0.01332,0.01329,0.0,0.01411,0.01248,0.01251,0.01378,0.01755,0.01312,-0.1,0.01496,0.01276,0.01248,1.0,1.0
2,1,1,1,10,15,9,3,0,8.88843,8.19176,1717.147,47.555,71.121,1969.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.14236,0.14124,0.00011,0.14946,0.14741,0.00021,0.15944,0.17417,0.16299,0.16135,0.00016,0.1548,-0.1,0.1366,0.14088,0.19459,0.15733,0.16944,0.18368,0.15132,-0.1,1.0,1.0
2,2,1,1,4,13,12,7,0,15.29363,12.39855,1639.554,19.23,60.827,1987.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.2229,0.22106,0.00018,0.26263,0.25898,0.00036,0.26828,0.25871,0.24502,0.24218,0.00028,0.24609,0.22295,0.22375,0.24908,0.31868,0.2233,-0.1,0.2723,0.22349,0.22179,1.0,1.0
1,2,1,1,2,12,13,9,0,65.30527,52.44209,1461.985,7.888,56.644,1994.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.26949,0.25869,0.00108,0.30685,0.28676,0.00201,0.29688,0.30891,0.27042,0.2551,0.00153,0.28833,0.25961,0.2596,0.28667,0.36572,0.27761,-0.1,0.2914,0.26399,0.2605,1.0,1.0
1,1,1,1,4,8,18,1,0,0.39493,0.34957,1004.0,19.989,35.197,1960.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.3325,1.22676,0.01057,1.58808,1.36814,0.02199,1.71669,1.85286,1.45808,1.2914,0.01667,1.56003,-0.08965,1.29635,1.57436,2.39493,1.40781,1.49168,1.72172,1.34127,-0.08965,1.0,0.896
1,1,1,1,13,17,10,2,0,11.87406,11.29235,1555.952,62.887,81.216,1963.928,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.17035,0.1661,0.00043,0.19364,0.18505,0.00086,0.20562,0.21495,0.18145,0.17486,0.00066,0.19341,-0.1,0.16618,0.18951,0.2577,0.17776,0.18735,0.20839,0.17159,-0.1,1.0,1.0
2,2,1,1,12,17,9,4,0,7.76591,7.09804,1603.036,56.471,83.281,1972.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.13648,0.13422,0.00023,0.15919,0.15406,0.00051,0.17907,0.18068,0.14191,0.13813,0.00038,0.16155,0.13143,0.13242,0.15374,0.22019,0.14908,-0.1,0.16741,0.13301,0.13095,1.0,1.0
1,2,1,1,1,8,7,4,0,1.36687,1.08706,1703.474,4.814,35.11,1975.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.09278,0.09033,0.00024,0.10594,0.10137,0.00046,0.10273,0.10326,0.09256,0.08913,0.00034,0.09821,0.08852,0.09022,0.09759,0.12251,0.09538,-0.1,0.0973,0.08992,0.09014,1.0,1.0
2,2,1,1,3,11,1,7,0,229.92334,162.10515,1739.872,11.939,53.227,1986.892,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0
1,1,1,3,2,12,2,8,0,6.54483,5.11243,20000.0,9.867,55.136,1990.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,2,1,1,8,13,15,3,0,188.29569,183.16839,1223.088,38.108,61.738,1969.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.61085,0.5812,0.00297,0.71051,0.64731,0.00632,0.7689,0.81653,0.66454,0.61633,0.00482,0.70435,0.58036,0.59232,0.69968,1.01834,0.63999,-0.09649,0.77901,0.61634,0.59095,1.0,0.965
1,2,1,1,1,9,14,8,0,83.61054,65.69615,1368.532,1.032,44.219,1988.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.3832,0.35798,0.00252,0.43863,0.39557,0.00431,0.4252,0.45499,0.39812,0.36591,0.00322,0.40349,0.37058,0.37221,0.40826,0.51377,0.4019,-0.09989,0.41039,0.3907,0.37741,1.0,0.999
1,2,1,1,1,5,5,2,0,521.85079,471.31997,1856.954,3.284,21.845,1964.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.04992,0.04897,0.0001,0.05554,0.05385,0.00017,0.05411,0.0562,0.05064,0.04933,0.00013,0.05212,0.04823,0.0482,0.05205,0.06382,0.05102,-0.1,0.05344,0.04966,0.04853,1.0,1.0
2,2,1,1,1,9,19,7,0,3.99726,2.54154,1166.0,1.103,42.5,1987.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.65314,1.59866,0.00545,1.77736,1.68829,0.00891,1.7235,1.85237,1.80341,1.73447,0.00689,1.70625,1.61064,1.56651,1.73408,2.06738,1.67991,-0.09259,1.80035,1.66932,1.70792,1.0,0.926
2,1,1,1,4,15,9,10,0,2.21629,1.74626,1696.509,17.425,70.411,1998.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.13373,0.13279,9e-05,0.15523,0.1534,0.00018,0.1589,0.15246,0.14968,0.14823,0.00014,0.14429,-0.1,0.13618,0.14659,0.19071,0.12806,0.13434,0.15696,0.13178,-0.1,1.0,1.0
2,2,1,1,5,14,11,9,0,10.88843,9.32137,1725.437,22.314,68.856,1992.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.19689,0.1956,0.00013,0.22431,0.22224,0.00021,0.22826,0.23085,0.20987,0.20797,0.00019,0.21482,0.18579,0.18936,0.20951,0.27023,0.19375,-0.1,0.23147,0.19447,0.19067,1.0,1.0
1,2,1,1,3,5,17,1,4,3.61396,3.10833,1110.885,10.836,24.121,1958.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.05653,0.96415,0.00924,1.26144,1.07995,0.01815,1.26574,1.33154,1.07695,0.94875,0.01282,1.15456,1.01745,1.03547,1.2028,1.66803,1.11167,-0.09286,1.17394,1.0414,1.01479,1.0,0.929
2,2,0,1,4,7,21,1,2,5.75428,4.9511,905.405,19.173,33.012,1959.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.4166,2.34677,0.00698,2.97095,2.79061,0.01803,3.08353,2.59004,2.53484,2.42966,0.01052,2.91592,2.5241,2.44291,2.85922,3.93169,2.30421,-0.03934,2.63046,2.28059,2.26271,0.455,0.864
2,1,1,1,11,17,12,5,0,2.62012,2.45306,1572.0,50.951,82.654,1977.311,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.24672,0.24453,0.00022,0.24687,0.24258,0.00043,0.28345,0.29136,0.21791,0.21498,0.00029,0.23921,-0.1,0.25547,0.25993,0.33899,0.28149,0.2488,0.30002,0.23066,-0.1,1.0,1.0
2,1,1,2,9,12,2,1,118,565.55715,533.68235,4618.452,43.016,57.067,1959.657,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.00046,0.00046,0.0,0.00052,0.00052,0.0,0.00053,0.00054,0.00049,0.00049,0.0,0.00051,-0.1,0.00046,0.0005,0.00063,0.00048,0.00049,0.00054,0.00047,-0.1,1.0,1.0
2,1,1,1,9,11,17,1,2,2.44627,2.3084,1306.088,41.37,54.385,1958.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.10691,1.09075,0.00162,1.28838,1.25284,0.00355,1.27578,1.23824,1.1955,1.17015,0.00254,1.31282,-0.09468,1.06298,1.29365,1.62475,1.07,1.1355,1.2196,1.11242,-0.09468,1.0,0.947
1,2,1,1,2,13,10,10,0,34.12183,27.40086,1611.435,8.531,60.971,1998.036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.16175,0.15649,0.00053,0.1812,0.17141,0.00098,0.17779,0.18736,0.16465,0.15732,0.00073,0.17339,0.1585,0.15802,0.17103,0.21676,0.16677,-0.1,0.1735,0.15964,0.15512,1.0,1.0
2,2,1,3,3,6,2,2,0,750.88706,575.58496,20000.0,11.663,28.531,1962.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,1,1,1,9,17,7,7,0,4.39288,3.96796,1904.268,43.001,84.185,1986.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.09296,0.09262,3e-05,0.10164,0.10096,7e-05,0.10647,0.10522,0.09308,0.09256,5e-05,0.09999,-0.1,0.09176,0.09903,0.12331,0.0988,0.09448,0.1137,0.09096,-0.1,1.0,1.0
1,2,1,1,9,15,4,4,0,427.48049,410.21027,1981.29,43.2,71.767,1974.163,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0.0,0,0.02885,0.02858,3e-05,0.03274,0.03219,6e-05,0.0343,0.03445,0.0305,0.03009,4e-05,0.03244,0.02802,0.02839,0.03177,0.04141,0.02967,-0.1,0.03435,0.02894,0.02807,1.0,1.0
2,1,1,1,5,13,6,8,0,1.83847,1.53966,1807.842,21.491,64.444,1988.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.06213,0.06165,5e-05,0.07508,0.07415,9e-05,0.07643,0.07661,0.06891,0.06813,8e-05,0.07135,-0.1,0.05683,0.06313,0.08998,0.05714,0.06364,0.07532,0.05899,-0.1,1.0,1.0
